ZONA,FECHA,HORA,ID_QUEJA,LATITUD,GRAVEDAD,LONGITUD,DELITO,TIPO_LUGAR
MANHATTAN,2025-01-26,22:40:00,300074067,40.756718,FELONY,-73.980641,ROBBERY,STREET
MANHATTAN,2025-03-06,19:00:00,302187110,40.737395,FELONY,-73.979725,BURGLARY,CHAIN STORE
MANHATTAN,2025-06-23,11:30:00,308513083,40.747423,FELONY,-73.981097,FELONY ASSAULT,PARKING LOT/GARAGE (PUBLIC)
MANHATTAN,2025-05-07,13:55:00,306002047,40.740881,FELONY,-73.980196,ROBBERY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-09-12,20:50:00,312816993,40.76687584,FELONY,-73.97907601,FELONY ASSAULT,STREET
MANHATTAN,2025-03-27,13:34:00,303732127,40.760115,FELONY,-73.978982,ROBBERY,DEPARTMENT STORE
MANHATTAN,2025-04-14,21:49:00,304740208,40.739483,FELONY,-73.979736,FELONY ASSAULT,GROCERY/BODEGA
MANHATTAN,2025-07-17,22:50:00,309778953,40.726379,FELONY,-73.978722,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-07-27,20:25:00,310303805,40.75478265,FELONY,-73.97993524,ROBBERY,STREET
MANHATTAN,2025-08-20,16:20:00,311512458,40.78765586,FELONY,-73.97706165,ROBBERY,STREET
MANHATTAN,2025-05-29,17:30:00,307273952,40.759484,FELONY,-73.976518,BURGLARY,CHAIN STORE
MANHATTAN,2025-06-27,12:34:00,308737742,40.79124366,FELONY,-73.97939699,ROBBERY,STREET
MANHATTAN,2025-01-26,22:53:00,300100824,40.758759,FELONY,-73.978682,BURGLARY,COMMERCIAL BUILDING
MANHATTAN,2025-08-29,18:00:00,312202487,40.744587,FELONY,-73.977487,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-04-06,19:25:00,304292963,40.754547,FELONY,-73.977426,FELONY ASSAULT,HOTEL/MOTEL
MANHATTAN,2025-09-11,15:30:00,312816997,40.778017,FELONY,-73.980213,FELONY ASSAULT,BEAUTY & NAIL SALON
MANHATTAN,2025-07-24,23:12:00,310183485,40.74134,FELONY,-73.978394,FELONY ASSAULT,BAR/NIGHT CLUB
MANHATTAN,2025-02-10,12:10:00,301087143,40.753826,FELONY,-73.980643,BURGLARY,COMMERCIAL BUILDING
MANHATTAN,2025-08-16,15:10:00,311311754,40.76552011,FELONY,-73.9800367,ROBBERY,TRANSIT - NYC SUBWAY
MANHATTAN,2025-04-24,10:00:00,305272749,40.71289,FELONY,-73.980784,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-02-20,01:17:00,301375888,40.785451,FELONY,-73.977719,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-07-31,08:00:00,310501266,40.721986,FELONY,-73.980389,FELONY ASSAULT,GROCERY/BODEGA
MANHATTAN,2025-02-18,12:00:00,301288521,40.724201,FELONY,-73.977226,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-04-16,17:45:00,304892825,40.753826,FELONY,-73.980643,ROBBERY,CLOTHING/BOUTIQUE
MANHATTAN,2025-05-15,20:42:00,306514865,40.788045,FELONY,-73.97994,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-09-08,16:30:00,312564586,40.742563,FELONY,-73.977446,FELONY ASSAULT,STREET
MANHATTAN,2025-03-16,12:29:00,302904301,40.752009,FELONY,-73.977394,FELONY ASSAULT,TRANSIT FACILITY (OTHER)
MANHATTAN,2025-08-30,18:53:00,312133496,40.765867,FELONY,-73.979791,FELONY ASSAULT,RESTAURANT/DINER
MANHATTAN,2025-06-13,18:05:00,308052768,40.76552011,FELONY,-73.9800367,FELONY ASSAULT,STREET
MANHATTAN,2025-04-26,20:20:00,305397546,40.73688663,FELONY,-73.97854055,ROBBERY,STREET
MANHATTAN,2025-01-20,17:00:00,310101973,40.754547,FELONY,-73.977426,FELONY ASSAULT,HOMELESS SHELTER
MANHATTAN,2025-05-29,10:30:00,307216612,40.724398,FELONY,-73.978637,ROBBERY,FOOD SUPERMARKET
MANHATTAN,2025-08-02,08:16:00,310652692,40.718727,FELONY,-73.977457,ROBBERY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-01-07,17:00:00,299403313,40.758233,FELONY,-73.977429,BURGLARY,DEPARTMENT STORE
MANHATTAN,2025-01-27,16:11:00,300132098,40.74134,FELONY,-73.978394,BURGLARY,CHAIN STORE
MANHATTAN,2025-07-31,19:24:00,310522928,40.77489,FELONY,-73.978791,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-04-21,01:10:00,305057156,40.72159,FELONY,-73.977569,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-06-26,18:30:00,308702258,40.738062,FELONY,-73.979239,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-21,18:00:00,306877754,40.71778,FELONY,-73.978039,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-09-23,12:15:00,313384903,40.735265,FELONY,-73.979567,ROBBERY,COMMERCIAL BUILDING
MANHATTAN,2025-06-08,10:40:00,307734480,40.786716,FELONY,-73.976782,BURGLARY,CONSTRUCTION SITE
MANHATTAN,2025-03-07,01:45:00,302197739,40.723588,FELONY,-73.97767,BURGLARY,COMMERCIAL BUILDING
MANHATTAN,2025-04-29,02:40:00,305492644,40.764222,FELONY,-73.98097928,ROBBERY,STREET
MANHATTAN,2025-02-17,16:30:00,301247747,40.726379,FELONY,-73.978722,ROBBERY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-01-13,13:00:00,299579473,40.744587,FELONY,-73.977487,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-02-17,15:42:00,301238390,40.790094,FELONY,-73.978613,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-02-12,15:00:00,300985964,40.738062,FELONY,-73.979239,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-03-19,16:40:00,303203516,40.724794,FELONY,-73.976787,FELONY ASSAULT,HOMELESS SHELTER
MANHATTAN,2025-08-28,10:57:00,312231971,40.741506,FELONY,-73.979738,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-09-05,08:15:00,312407047,40.752479,FELONY,-73.979529,FELONY ASSAULT,STREET
MANHATTAN,2025-01-11,06:00:00,307483999,40.72995,FELONY,-73.979182,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-03-10,22:00:00,302407006,40.71289,FELONY,-73.980784,ROBBERY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-06-14,14:46:00,308299388,40.778702,FELONY,-73.979715,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-02-06,01:02:00,300659797,40.743348,FELONY,-73.978358,BURGLARY,RESTAURANT/DINER
MANHATTAN,2025-06-16,02:20:00,308154457,40.718727,FELONY,-73.977457,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-08-24,23:30:00,311821060,40.750507,FELONY,-73.977799,BURGLARY,BEAUTY & NAIL SALON
MANHATTAN,2025-02-10,19:10:00,300871255,40.714127,FELONY,-73.980444,FELONY ASSAULT,FOOD SUPERMARKET
MANHATTAN,2025-01-28,04:43:00,300206549,40.733506,FELONY,-73.976591,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-09-05,17:44:00,312426105,40.77489,FELONY,-73.978791,ROBBERY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-02-18,18:05:00,301306098,40.754547,FELONY,-73.977426,FELONY ASSAULT,HOMELESS SHELTER
MANHATTAN,2025-06-30,09:15:00,308852425,40.756718,FELONY,-73.980641,FELONY ASSAULT,HOTEL/MOTEL
MANHATTAN,2025-07-31,15:00:00,310501268,40.72995,FELONY,-73.979182,ROBBERY,CHAIN STORE
MANHATTAN,2025-03-31,18:36:00,303936179,40.778702,FELONY,-73.979715,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-04-04,09:12:00,304174586,40.75211983,FELONY,-73.97767664,FELONY ASSAULT,TRANSIT FACILITY (OTHER)
MANHATTAN,2025-09-18,20:30:00,313148844,40.733506,FELONY,-73.976591,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-07-15,19:33:00,309658444,40.757346,FELONY,-73.980181,ROBBERY,STREET
MANHATTAN,2025-02-24,04:30:00,301586015,40.776138,FELONY,-73.977873,BURGLARY,OTHER
MANHATTAN,2025-02-13,15:00:00,301181820,40.735867,FELONY,-73.97913,ROBBERY,STREET
MANHATTAN,2025-08-15,00:25:00,311230694,40.73788614,FELONY,-73.9809038,ROBBERY,STREET
MANHATTAN,2025-01-15,13:00:00,299509062,40.728945,FELONY,-73.976856,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-04-18,20:00:00,304997910,40.72249831,FELONY,-73.97689287,FELONY ASSAULT,STREET
MANHATTAN,2025-05-04,14:20:00,305823741,40.746738,FELONY,-73.978439,ROBBERY,TAXI (YELLOW LICENSED)
MANHATTAN,2025-02-26,15:15:00,301726307,40.75348180968,FELONY,-73.98088850486,ROBBERY,MOBILE FOOD
MANHATTAN,2025-04-09,12:17:00,304461753,40.74197032,FELONY,-73.98085932,ROBBERY,STREET
MANHATTAN,2025-09-11,03:55:00,312711544,40.745401,FELONY,-73.978367,BURGLARY,BEAUTY & NAIL SALON
MANHATTAN,2025-08-26,23:44:00,311938071,40.74862,FELONY,-73.978115,BURGLARY,RESTAURANT/DINER
MANHATTAN,2025-04-04,17:30:00,304210406,40.740716,FELONY,-73.978848,FELONY ASSAULT,PARK/PLAYGROUND
MANHATTAN,2025-06-09,22:00:00,307832456,40.726975,FELONY,-73.978282,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-09,07:27:00,306125875,40.752009,FELONY,-73.977394,FELONY ASSAULT,OTHER
MANHATTAN,2025-08-21,17:20:00,311580415,40.757606,FELONY,-73.977887,ROBBERY,CHAIN STORE
MANHATTAN,2025-08-25,07:00:00,311877699,40.762354,FELONY,-73.976528,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-02-15,13:55:00,301141147,40.761103,FELONY,-73.977445,FELONY ASSAULT,PUBLIC BUILDING
MANHATTAN,2025-04-28,07:00:00,305526171,40.785451,FELONY,-73.977719,ROBBERY,STREET
MANHATTAN,2025-08-05,20:15:00,310748167,40.778702,FELONY,-73.979715,FELONY ASSAULT,STREET
MANHATTAN,2025-04-26,03:50:00,305368052,40.734455,FELONY,-73.978801,FELONY ASSAULT,RESIDENCE-HOUSE
MANHATTAN,2025-07-13,17:40:00,309595683,40.74134,FELONY,-73.978394,ROBBERY,STREET
MANHATTAN,2025-03-31,14:40:00,303937904,40.757556,FELONY,-73.978741,BURGLARY,RESTAURANT/DINER
MANHATTAN,2025-06-22,05:22:00,308467486,40.722788,FELONY,-73.981346,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-08,14:30:00,306365332,40.735265,FELONY,-73.979567,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-04-02,19:52:00,304075577,40.739483,FELONY,-73.979736,FELONY ASSAULT,STREET
MANHATTAN,2025-08-09,18:50:00,310959543,40.74115,FELONY,-73.976986,ROBBERY,STREET
MANHATTAN,2025-06-04,02:54:00,307511160,40.78384397,FELONY,-73.97998787,ROBBERY,STREET
MANHATTAN,2025-06-15,13:30:00,308154611,40.774262,FELONY,-73.979245,BURGLARY,BAR/NIGHT CLUB
MANHATTAN,2025-04-22,12:52:00,305138929,40.753149,FELONY,-73.979036,ROBBERY,BANK
MANHATTAN,2025-01-18,07:44:00,299942808,40.778702,FELONY,-73.979715,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-08-06,14:35:00,310863576,40.73923333,FELONY,-73.97819337,FELONY ASSAULT,STREET
MANHATTAN,2025-07-21,13:30:00,309987618,40.757346,FELONY,-73.980181,FELONY ASSAULT,COMMERCIAL BUILDING
MANHATTAN,2025-06-15,12:00:00,308118457,40.72159,FELONY,-73.977569,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-05-04,18:18:00,305833143,40.766661,FELONY,-73.980632,BURGLARY,DEPARTMENT STORE
MANHATTAN,2025-01-13,04:00:00,299790549,40.750602,FELONY,-73.9809,BURGLARY,RESTAURANT/DINER
MANHATTAN,2025-01-13,14:50:00,299371209,40.72159,FELONY,-73.977569,BURGLARY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-01-13,01:01:00,299324925,40.742741,FELONY,-73.978821,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-07-28,15:00:00,310336068,40.74134,FELONY,-73.978394,BURGLARY,CHAIN STORE
MANHATTAN,2025-05-23,21:00:00,306972985,40.756718,FELONY,-73.980641,FELONY ASSAULT,RESTAURANT/DINER
MANHATTAN,2025-01-10,03:20:00,299201124,40.746744,FELONY,-73.979482,BURGLARY,COLLEGE/UNIVERSITY
MANHATTAN,2025-08-07,05:20:00,310827877,40.75478265,FELONY,-73.97993524,ROBBERY,STREET
MANHATTAN,2025-04-02,12:45:00,304075588,40.749335,FELONY,-73.980766,FELONY ASSAULT,BEAUTY & NAIL SALON
MANHATTAN,2025-02-14,14:30:00,301602153,40.718111,FELONY,-73.979705,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-07-21,11:15:00,309984736,40.72159,FELONY,-73.977569,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-06-16,05:30:00,308154451,40.71644,FELONY,-73.977834,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-04-17,17:40:00,304919178,40.74134,FELONY,-73.978394,BURGLARY,CHAIN STORE
MANHATTAN,2025-09-15,20:40:00,312957487,40.751868,FELONY,-73.981023,BURGLARY,CHAIN STORE
MANHATTAN,2025-09-19,11:00:00,313223751,40.735031,FELONY,-73.97674,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-02-21,19:50:00,301476167,40.759484,FELONY,-73.976518,ROBBERY,SHOE
MANHATTAN,2025-03-12,21:40:00,302699606,40.732922,FELONY,-73.981277,FELONY ASSAULT,HOSPITAL
MANHATTAN,2025-09-01,17:06:00,312195573,40.753826,FELONY,-73.980643,ROBBERY,CLOTHING/BOUTIQUE
MANHATTAN,2025-02-08,13:10:00,300781679,40.7304422785,FELONY,-73.98033946526,FELONY ASSAULT,STREET
MANHATTAN,2025-02-04,16:13:00,306308809,40.755676,FELONY,-73.97719,FELONY ASSAULT,TRANSIT FACILITY (OTHER)
MANHATTAN,2025-02-20,13:58:00,301412306,40.755727,FELONY,-73.979255,ROBBERY,BANK
MANHATTAN,2025-07-24,08:00:00,310142152,40.727795,FELONY,-73.979235,BURGLARY,BAR/NIGHT CLUB
MANHATTAN,2025-04-04,21:20:00,304210401,40.72159,FELONY,-73.977569,ROBBERY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-04-21,00:02:00,305085820,40.744759,FELONY,-73.978834,BURGLARY,CHAIN STORE
MANHATTAN,2025-06-29,05:50:00,308803300,40.724398,FELONY,-73.978637,FELONY ASSAULT,STREET
MANHATTAN,2025-06-28,02:30:00,308773036,40.71289,FELONY,-73.980784,ROBBERY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-09-23,11:00:00,313342472,40.782814,FELONY,-73.978576,BURGLARY,CHAIN STORE
MANHATTAN,2025-05-29,15:20:00,307238789,40.740819,FELONY,-73.974239,FELONY ASSAULT,HOMELESS SHELTER
MANHATTAN,2025-07-04,04:46:00,309204747,40.763653,FELONY,-73.975584,BURGLARY,REAL ESTATE
MANHATTAN,2025-05-22,19:45:00,306885706,40.75144155,FELONY,-73.9760491,FELONY ASSAULT,TRANSIT - NYC SUBWAY
MANHATTAN,2025-02-01,15:28:00,300395335,40.796254,FELONY,-73.973457,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-07-16,08:32:00,309689119,40.736559,FELONY,-73.97587,ROBBERY,PARK/PLAYGROUND
MANHATTAN,2025-07-28,18:20:00,310352425,40.758128,FELONY,-73.973298,FELONY ASSAULT,COMMERCIAL BUILDING
MANHATTAN,2025-08-22,02:20:00,311600952,40.731788,FELONY,-73.974202,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-09-12,14:20:00,312802635,40.747431,FELONY,-73.972419,ROBBERY,CHAIN STORE
MANHATTAN,2025-07-05,18:08:00,309136318,40.777902,FELONY,-73.973658,FELONY ASSAULT,PARK/PLAYGROUND
MANHATTAN,2025-04-18,13:00:00,304966721,40.791193,FELONY,-73.972463,FELONY ASSAULT,STREET
MANHATTAN,2025-08-04,03:30:00,310668044,40.78831448,FELONY,-73.97649807,ROBBERY,TRANSIT - NYC SUBWAY
MANHATTAN,2025-08-25,11:17:00,311857089,40.758754,FELONY,-73.972842,ROBBERY,BANK
MANHATTAN,2025-06-10,11:00:00,307874935,40.739725,FELONY,-73.976477,FELONY ASSAULT,HOSPITAL
MANHATTAN,2025-08-12,14:03:00,311083082,40.751073,FELONY,-73.968202,FELONY ASSAULT,STREET
MANHATTAN,2025-01-13,23:15:00,299382142,40.794424,FELONY,-73.975261,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-01-22,23:00:00,299945515,40.77941,FELONY,-73.975486,BURGLARY,RESTAURANT/DINER
MANHATTAN,2025-04-25,21:00:00,305358675,40.788399,FELONY,-73.972644,ROBBERY,TAXI (YELLOW LICENSED)
MANHATTAN,2025-08-01,10:09:00,310544166,40.74134,FELONY,-73.978394,BURGLARY,CHAIN STORE
MANHATTAN,2025-05-28,06:55:00,307137932,40.732922,FELONY,-73.981277,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-04-14,11:20:00,304736629,40.765191,FELONY,-73.980283,BURGLARY,COMMERCIAL BUILDING
MANHATTAN,2025-01-01,09:40:00,298725534,40.722396,FELONY,-73.978538,ROBBERY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-07-15,18:39:00,309658442,40.7534818,FELONY,-73.9808885,ROBBERY,TRANSIT - NYC SUBWAY
MANHATTAN,2025-04-10,23:00:00,304562435,40.742123,FELONY,-73.979291,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-02-11,10:50:00,300905381,40.773019,FELONY,-73.980149,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-03-12,23:47:00,302703697,40.776823,FELONY,-73.97738,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-03-10,23:25:00,302377282,40.716868,FELONY,-73.980361,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-04-05,02:00:00,304238472,40.777505,FELONY,-73.976878,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-07-24,23:12:00,310198834,40.74134,FELONY,-73.978394,FELONY ASSAULT,BAR/NIGHT CLUB
MANHATTAN,2025-07-22,07:15:00,310012771,40.76990629,FELONY,-73.98056248,FELONY ASSAULT,STREET
MANHATTAN,2025-02-20,19:55:00,301509451,40.756096,FELONY,-73.981099,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-06-03,01:30:00,307441682,40.732201,FELONY,-73.979352,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-01-04,18:47:00,298895367,40.752009,FELONY,-73.977394,FELONY ASSAULT,TRANSIT FACILITY (OTHER)
MANHATTAN,2025-05-11,19:15:00,306340319,40.71778,FELONY,-73.978039,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-04-12,12:50:00,304643698,40.753149,FELONY,-73.980088,FELONY ASSAULT,FAST FOOD
MANHATTAN,2025-02-08,02:50:00,300762452,40.741506,FELONY,-73.979738,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-05-10,01:07:00,306174201,40.735031,FELONY,-73.97674,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-01-15,14:00:00,299707448,40.7547273849,FELONY,-73.9778742859,FELONY ASSAULT,STREET
MANHATTAN,2025-06-23,17:20:00,308522608,40.752763,FELONY,-73.978113,FELONY ASSAULT,STREET
MANHATTAN,2025-07-17,20:07:00,309778719,40.74115,FELONY,-73.976986,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-23,12:50:00,306922595,40.744759,FELONY,-73.978834,ROBBERY,STREET
MANHATTAN,2025-08-28,17:00:00,312078064,40.751805,FELONY,-73.978962,BURGLARY,COMMERCIAL BUILDING
MANHATTAN,2025-07-13,18:15:00,309548811,40.786741,FELONY,-73.977823,FELONY ASSAULT,STREET
MANHATTAN,2025-05-16,19:04:00,306558957,40.780886,FELONY,-73.979981,ROBBERY,STREET
MANHATTAN,2025-04-12,17:40:00,304653116,40.742563,FELONY,-73.977446,BURGLARY,FOOD SUPERMARKET
MANHATTAN,2025-08-11,00:00:00,311028284,40.716868,FELONY,-73.980361,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-02-14,08:56:00,301129109,40.77489,FELONY,-73.978791,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-08-12,14:47:00,311095317,40.750625,FELONY,-73.970087,FELONY ASSAULT,STREET
MANHATTAN,2025-08-20,19:56:00,311592148,40.762548,FELONY,-73.967958,BURGLARY,CHAIN STORE
MANHATTAN,2025-02-27,01:55:00,301745752,40.801788,FELONY,-73.967839,FELONY ASSAULT,STREET
MANHATTAN,2025-09-14,23:40:00,312901308,40.783947,FELONY,-73.97218,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-01-02,18:00:00,298808570,40.737886,FELONY,-73.973714,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-07-01,13:00:00,308910523,40.775884,FELONY,-73.976208,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-01-03,21:00:00,299121098,40.74902,FELONY,-73.974266,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-09-05,08:00:00,312428467,40.752492,FELONY,-73.96871,BURGLARY,DOCTOR/DENTIST OFFICE
MANHATTAN,2025-01-26,21:20:00,300073581,40.798796,FELONY,-73.968774,ROBBERY,DRUG STORE
MANHATTAN,2025-06-29,15:50:00,308828000,40.78270579,FELONY,-73.97122448,ROBBERY,STREET
MANHATTAN,2025-06-18,15:00:00,308296686,40.795636,FELONY,-73.972004,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-04-11,14:50:00,304605345,40.788667,FELONY,-73.975234,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-06-01,14:40:00,307408114,40.78971,FELONY,-73.967973,BURGLARY,RESIDENCE-HOUSE
MANHATTAN,2025-08-31,03:30:00,312146410,40.794651,FELONY,-73.97178272,ROBBERY,TRANSIT - NYC SUBWAY
MANHATTAN,2025-03-09,08:30:00,302307602,40.7258,FELONY,-73.974501,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-04-21,17:00:00,305334098,40.724661,FELONY,-73.974302,BURGLARY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-06-20,16:30:00,308397679,40.75473,FELONY,-73.970099,BURGLARY,CONSTRUCTION SITE
MANHATTAN,2025-01-03,14:45:00,298970131,40.71886109238,FELONY,-73.97491363511,BURGLARY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-05-31,16:50:00,307331026,40.79506,FELONY,-73.974817,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-09-06,02:25:00,312442987,40.739725,FELONY,-73.976477,FELONY ASSAULT,HOSPITAL
MANHATTAN,2025-03-21,23:30:00,303392936,40.792433,FELONY,-73.972481,ROBBERY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-07-18,01:11:00,309796092,40.786412,FELONY,-73.974094,ROBBERY,STREET
MANHATTAN,2025-06-16,22:45:00,308174182,40.740819,FELONY,-73.974239,FELONY ASSAULT,HOMELESS SHELTER
MANHATTAN,2025-06-13,13:15:00,308154625,40.787094,FELONY,-73.973596,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-09-29,14:45:00,313654593,40.740416,FELONY,-73.975973,ROBBERY,STREET
MANHATTAN,2025-09-26,13:30:00,313524549,40.783862,FELONY,-73.975954,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-07-04,12:10:00,309092178,40.730391,FELONY,-73.974395,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-17,15:30:00,306585478,40.763977,FELONY,-73.973241,FELONY ASSAULT,CHAIN STORE
MANHATTAN,2025-01-04,14:50:00,298890002,40.791805,FELONY,-73.972942,FELONY ASSAULT,RESIDENCE - APT. HOUSE
MANHATTAN,2025-06-02,12:00:00,307411454,40.795636,FELONY,-73.972004,FELONY ASSAULT,STREET
MANHATTAN,2025-08-01,23:25:00,310570194,40.755359,FELONY,-73.969641,ROBBERY,STREET
MANHATTAN,2025-03-13,21:24:00,302767741,40.767037,FELONY,-73.968902,BURGLARY,CLOTHING/BOUTIQUE
MANHATTAN,2025-09-23,18:00:00,313368669,40.799411,FELONY,-73.969255,ROBBERY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-08-18,03:55:00,311378328,40.790535,FELONY,-73.974795,BURGLARY,RESTAURANT/DINER
MANHATTAN,2025-09-21,23:56:00,313279489,40.731334,FELONY,-73.976352,BURGLARY,RESIDENCE - APT. HOUSE
MANHATTAN,2025-05-17,00:15:00,306623293,40.787202,FELONY,-73.969805,BURGLARY,STREET
MANHATTAN,2025-06-30,18:29:00,308870367,40.719048,FELONY,-73.975905,BURGLARY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-04-01,16:20:00,303985191,40.764469,FELONY,-73.975406,BURGLARY,STREET
MANHATTAN,2025-05-31,10:57:00,307320994,40.753063,FELONY,-73.974877,BURGLARY,CHAIN STORE
MANHATTAN,2025-08-02,08:33:00,310588686,40.75958876,FELONY,-73.96805073,ROBBERY,STREET
MANHATTAN,2025-04-25,16:30:00,305348685,40.768967,FELONY,-73.969596,ROBBERY,STREET
MANHATTAN,2025-03-07,15:00:00,302337636,40.71886109238,FELONY,-73.97491363511,BURGLARY,RESIDENCE - PUBLIC HOUSING
MANHATTAN,2025-06-03,21:20:00,307494479,40.79506,FELONY,-73.974817,ROBBERY,HOMELESS SHELTER
MANHATTAN,2025-01-07,17:51:00,299167941,40.759918,FELONY,-73.967764,BURGLARY,CHAIN STORE
MANHATTAN,2025-08-02,06:00:00,310583498,40.753755,FELONY,-73.967798,FELONY ASSAULT,RESTAURANT/DINER
MANHATTAN,2025-03-20,17:00:00,303599983,40.759458,FELONY,-73.975486,FELONY ASSAULT,HOTEL/MOTEL
MANHATTAN,2025-02-05,11:50:00,300740566,40.742196,FELONY,-73.974681,BURGLARY,HOSPITAL
MANHATTAN,2025-07-22,10:33:00,310027371,40.789937,FELONY,-73.973379,FELONY ASSAULT,GROCERY/BODEGA
MANHATTAN,2025-07-22,20:10:00,310088521,40.787352,FELONY,-73.975265,ROBBERY,CHAIN STORE
MANHATTAN,2025-09-01,16:00:00,312210397,40.798796,FELONY,-73.968774,ROBBERY,STREET
MANHATTAN,2025-08-30,21:40:00,312137770,40.793674,FELONY,-73.972509,FELONY ASSAULT,HOMELESS SHELTER
MANHATTAN,2025-08-31,03:30:00,312144143,40.722055,FELONY,-73.975829,FELONY ASSAULT,RESIDENCE - PUBLIC HOUSING
